OrderID,Quantity,UnitPrice(USD),Status,OrderDate,Product_Category,Sales_Manager,Shipping_Cost(USD),Delivery_Time(Days),Shipping_Address,Product_Code
33932,29,240,Not Shipped,2021-07-07,Office,Jacob,29,17,China,O-901
19338,2,163,Not Delivered,2021-07-03,Fashion,John,33,14,Singapore,F-630
32757,57,183,Not Shipped,2021-10-04,Healthcare,Jacob,35,14,China,HC-188
21748,42,174,Delivered,2021-10-12,Home,Anthony,21,18,India,H-630
12534,62,203,Not Shipped,2021-07-29,Home,Pablo,28,19,Italy,H-203
46855,99,216,Delivered,2021-09-12,Fashion,Emma,28,22,India,F-555
24114,10,184,Shipped,2021-10-17,Home,Abdul,28,11,Germany,H-901
49879,81,174,Not Delivered,2021-07-12,Fashion,Maria,33,20,China,F-188
18631,61,234,Shipped,2021-10-10,Home,Emma,31,14,UK,H-203
29856,29,101,Delivered,2021-11-01,Entertainment,Pablo,34,21,Singapore,ENT-555
43759,83,209,Not Shipped,2021-07-04,Home,Jacob,34,11,China,H-555
39171,7,244,Not Shipped,2021-08-15,Entertainment,Stella,35,24,Singapore,ENT-555
39989,81,172,Delivered,2021-10-23,Office,Pablo,24,25,Germany,O-630
20125,64,163,Not Delivered,2021-09-21,Healthcare,Anthony,33,22,China,HC-101
21614,24,242,Delivered,2021-10-24,Fashion,Anthony,21,23,Singapore,F-203
39300,46,183,Shipped,2021-09-19,Entertainment,Jacob,32,12,UK,ENT-555
29582,96,128,Shipped,2021-07-16,Office,Sofia,28,16,USA,O-630
22928,44,242,Shipped,2021-10-09,Home,Maria,28,13,UK,H-101
16646,42,208,Not Shipped,2021-09-21,Healthcare,Pablo,28,13,India,HC-901
10729,28,240,Delivered,2021-12-21,Entertainment,Anthony,28,16,USA,ENT-188
16306,85,186,Delivered,2021-09-06,Entertainment,Anthony,34,18,Italy,ENT-188
21697,91,243,Shipped,2021-10-06,Fashion,Kristen,23,22,Kenya,F-555
45819,6,183,Delivered,2021-07-12,Healthcare,Sofia,30,17,Italy,HC-555
49646,66,113,Shipped,2021-08-15,Office,Kristen,20,12,UK,O-101
46764,95,124,Delivered,2021-08-27,Fashion,Stella,32,22,China,F-188
37325,57,209,Shipped,2021-10-12,Home,Abdul,23,17,India,H-101
23034,88,199,Not Shipped,2021-10-11,Entertainment,Pablo,20,23,China,ENT-901
29324,84,123,Delivered,2021-12-18,Home,Pablo,35,10,USA,H-188
35783,47,230,Delivered,2021-10-19,Fashion,Pablo,24,10,Singapore,F-555
37209,95,231,Not Shipped,2021-09-02,Fashion,Kristen,32,19,Singapore,F-630
35873,22,243,Not Delivered,2021-11-20,Office,Anthony,27,21,Italy,O-555
22647,76,204,Not Shipped,2021-09-18,Office,Kristen,31,12,Italy,O-555
45379,30,136,Not Shipped,2021-10-07,Home,Sofia,24,21,USA,H-630
20997,10,104,Not Shipped,2021-11-20,Entertainment,John,33,13,Kenya,ENT-555
49709,29,110,Shipped,2021-10-18,Healthcare,Pablo,26,22,Germany,HC-203
20528,49,126,Not Delivered,2021-11-15,Office,Anthony,24,18,Germany,O-630
26976,82,156,Not Delivered,2021-09-14,Office,John,35,24,China,O-630
37256,70,172,Shipped,2021-10-26,Healthcare,Maria,23,16,Italy,HC-555
46741,96,182,Not Shipped,2021-12-07,Home,Anthony,22,25,Italy,H-188
27855,89,115,Delivered,2021-10-18,Fashion,Kristen,24,14,India,F-188
32926,35,166,Not Delivered,2021-09-10,Office,Jacob,34,22,UK,O-203
20225,73,140,Delivered,2021-07-11,Office,Abdul,24,15,India,O-188
21333,7,143,Not Delivered,2021-12-10,Healthcare,Stella,26,13,Kenya,HC-901
16455,65,237,Not Shipped,2021-09-20,Fashion,Emma,20,10,UK,F-203
44595,23,209,Not Shipped,2021-09-30,Healthcare,John,20,18,Singapore,HC-901
17953,45,124,Not Shipped,2021-07-22,Office,Stella,20,10,India,O-188
19797,42,162,Not Shipped,2021-07-03,Home,Kristen,20,10,Germany,H-901
50361,49,216,Delivered,2021-11-01,Fashion,John,28,22,UK,F-555
19443,41,164,Not Delivered,2021-09-07,Entertainment,Abdul,35,21,UK,ENT-901
17536,39,198,Delivered,2021-10-02,Home,Sofia,21,23,Kenya,H-101
39198,91,179,Not Delivered,2021-08-15,Home,Jacob,20,20,Singapore,H-101
48329,54,179,Not Shipped,2021-09-15,Home,Pablo,22,17,Kenya,H-630
34617,38,228,Delivered,2021-09-18,Office,Kristen,21,10,Kenya,O-188
11846,76,175,Shipped,2021-07-22,Healthcare,Jacob,31,25,China,HC-203
33871,90,208,Delivered,2021-10-16,Entertainment,Maria,25,16,UK,ENT-555
46370,56,169,Delivered,2021-11-28,Home,Maria,35,18,China,H-555
25698,98,231,Not Delivered,2021-10-29,Office,John,35,14,India,O-188
19882,82,191,Shipped,2021-10-14,Entertainment,Kristen,31,19,Italy,ENT-101
46551,66,107,Delivered,2021-11-13,Office,Emma,25,,Germany,O-555
26899,85,101,Not Delivered,2021-09-16,Healthcare,Sofia,22,18,Kenya,HC-555
17026,72,230,Not Shipped,2021-10-20,Home,Anthony,24,13,Germany,H-203
40048,97,228,Delivered,2021-07-05,Healthcare,Sofia,22,19,UK,HC-555
35120,71,172,Delivered,2021-08-06,Office,Pablo,21,15,China,O-555
40173,2,218,Not Shipped,2021-08-14,Office,Anthony,27,25,India,O-555
22317,90,156,Delivered,2021-10-04,Fashion,Sofia,26,23,UK,F-630
46496,68,241,Not Shipped,2021-12-12,Office,Anthony,23,10,Germany,O-101
15940,51,241,Shipped,2021-11-11,Office,Emma,27,10,USA,O-188
39504,82,233,Not Shipped,2021-09-27,Fashion,Kristen,23,23,Italy,F-555
40274,32,180,Not Shipped,2021-10-06,Entertainment,Pablo,31,24,Singapore,ENT-101
25832,73,190,Shipped,2021-10-04,Healthcare,Maria,29,23,India,HC-630
21338,95,238,Not Delivered,2021-11-01,Entertainment,Emma,35,25,Italy,ENT-203
22783,29,177,Not Shipped,2021-08-08,Healthcare,Jacob,33,25,Germany,HC-188
19314,68,117,Not Delivered,2021-12-13,Home,Anthony,29,22,India,H-555
19428,52,240,Not Shipped,2021-09-27,Home,Pablo,32,12,China,H-630
47116,30,111,Not Delivered,2021-12-13,Home,Pablo,28,15,Germany,H-630
34301,96,232,Not Shipped,2021-12-13,Office,Sofia,34,24,UK,O-188
11492,85,224,Not Shipped,2021-10-26,Entertainment,Jacob,24,10,India,ENT-555
26124,39,158,Not Delivered,2021-07-28,Fashion,Maria,27,21,UK,F-630
20592,96,122,Delivered,2021-11-07,Healthcare,Kristen,21,15,India,HC-630
38709,52,188,Not Shipped,2021-12-05,Entertainment,Stella,28,23,Italy,ENT-188
49177,38,187,Not Delivered,2021-10-10,Entertainment,Anthony,20,13,Singapore,ENT-901
40318,92,230,Not Shipped,2021-08-24,Entertainment,Kristen,22,22,India,ENT-188
49423,19,230,Not Delivered,2021-08-27,Office,Abdul,26,17,Singapore,O-630
23515,43,188,Not Delivered,2021-07-29,Entertainment,Stella,35,17,Italy,ENT-901
36340,38,113,Shipped,2021-07-29,Healthcare,Pablo,30,21,Italy,HC-188
15723,79,237,Shipped,2021-11-15,Home,Abdul,30,15,USA,H-188
23892,29,147,Shipped,2021-12-04,Healthcare,Emma,35,21,China,HC-101
31818,88,206,Not Delivered,2021-08-03,Entertainment,John,30,15,Italy,ENT-101
18648,88,193,Delivered,2021-07-12,Entertainment,Jacob,24,20,China,ENT-188
38451,63,103,Delivered,2021-10-04,Home,Sofia,23,21,UK,H-630
21946,64,198,Not Shipped,2021-07-28,Home,Emma,28,10,Italy,H-188
45217,40,120,Shipped,2021-11-15,Home,Maria,28,15,Italy,H-555
25321,58,138,Delivered,2021-12-12,Fashion,Jacob,29,20,Kenya,F-203
35413,59,146,Not Shipped,2021-10-16,Fashion,Jacob,29,16,Germany,F-901
35521,80,122,Shipped,2021-08-14,Office,Pablo,26,12,Germany,O-101
18560,42,236,Delivered,2021-08-24,Healthcare,Maria,33,16,USA,HC-630
28005,59,128,Shipped,2021-10-14,Home,Kristen,28,25,Germany,H-555
14600,99,200,Not Shipped,2021-09-24,Healthcare,Maria,21,22,Germany,HC-901
44495,46,145,Shipped,2021-10-13,Fashion,Jacob,31,13,Germany,F-101
37582,25,224,Shipped,2021-07-16,Healthcare,Pablo,32,11,USA,HC-901
28147,5,147,Not Shipped,2021-08-08,Healthcare,Jacob,24,25,India,HC-101
40474,10,162,Shipped,2021-09-18,Office,Maria,23,18,China,O-188
45600,10,137,Not Delivered,2021-09-13,Office,Kristen,34,22,Italy,O-630
28537,2,204,Delivered,2021-08-27,Fashion,Abdul,20,10,China,F-101
31646,69,133,Delivered,2021-08-11,Healthcare,Pablo,30,12,China,HC-901
31551,72,113,Not Shipped,2021-12-14,Office,Anthony,35,15,UK,O-901
30977,28,115,Not Shipped,2021-08-03,Home,Stella,25,12,Singapore,H-630
40057,50,142,Delivered,2021-10-25,Entertainment,Stella,33,15,India,ENT-630
43649,15,214,Not Delivered,2021-12-06,Office,Jacob,28,13,Italy,O-901
38198,26,234,Not Delivered,2021-12-18,Entertainment,Abdul,20,24,UK,ENT-555
37800,15,109,Shipped,2021-07-31,Home,John,23,12,USA,H-901
29127,67,248,Not Shipped,2021-07-17,Fashion,Jacob,21,12,USA,F-203
43192,57,106,Shipped,2021-08-27,Fashion,Sofia,20,18,India,F-101
11672,79,158,Not Delivered,2021-11-20,Office,Maria,33,21,India,O-101
22925,49,183,Not Delivered,2021-09-10,Office,Kristen,33,11,USA,O-101
21635,75,109,Not Shipped,2021-12-10,Fashion,Kristen,34,24,Kenya,F-188
38213,100,101,Not Shipped,2021-10-26,Office,Jacob,35,10,UK,O-630
36960,71,163,Shipped,2021-10-04,Office,Sofia,28,13,Singapore,O-555
44915,9,151,Delivered,2021-10-09,Home,Pablo,24,16,USA,H-188
31320,72,122,Not Delivered,2021-10-06,Office,John,21,23,USA,O-188
12361,32,166,Not Shipped,2021-07-12,Entertainment,Anthony,35,16,India,ENT-101
41218,7,186,Delivered,2021-09-18,Fashion,Kristen,33,21,Germany,F-901
27750,4,212,Not Delivered,2021-10-04,Fashion,Anthony,21,18,Singapore,F-101
11580,71,190,Shipped,2021-08-27,Home,Maria,31,17,Kenya,H-555
21388,30,137,Not Shipped,2021-12-02,Entertainment,Jacob,32,24,Italy,ENT-188
28153,67,199,Delivered,2021-11-23,Fashion,Abdul,32,22,India,F-101
47434,71,177,Not Shipped,2021-10-16,Fashion,Sofia,28,14,Singapore,F-901
26782,58,198,Delivered,2021-12-18,Office,John,34,24,China,O-555
28959,16,223,Shipped,2021-11-13,Fashion,Stella,20,15,India,F-555
18393,41,141,Shipped,2021-12-24,Home,Jacob,29,18,Singapore,H-203
27777,24,225,Shipped,2021-12-18,Office,Pablo,33,15,Germany,O-101
19327,74,150,Not Shipped,2021-09-10,Healthcare,Anthony,24,23,UK,HC-188
48660,63,175,Not Shipped,2021-12-10,Office,Pablo,23,15,Singapore,O-555
15608,91,176,Shipped,2021-09-20,Fashion,Pablo,35,15,Singapore,F-203
41435,21,108,Shipped,2021-09-06,Fashion,Stella,28,14,Kenya,F-188
49722,97,128,Shipped,2021-12-12,Entertainment,Maria,30,11,Italy,ENT-101
43750,63,179,Not Delivered,2021-12-24,Home,Sofia,27,11,India,H-188
32719,2,216,Not Shipped,2021-12-29,Healthcare,Emma,21,15,China,HC-203
32066,59,249,Delivered,2021-10-10,Home,Emma,32,15,Kenya,H-203
13393,95,141,Shipped,2021-10-29,Office,Maria,32,18,China,O-901
26063,96,125,Not Delivered,2021-07-05,Office,Stella,24,25,Kenya,O-901
24024,78,141,Not Delivered,2021-11-25,Healthcare,Jacob,30,25,China,HC-630
49455,88,162,Delivered,2021-09-06,Fashion,Sofia,20,12,China,F-901
38840,88,172,Shipped,2021-08-20,Healthcare,Abdul,33,22,India,HC-555
42788,62,195,Delivered,2021-12-09,Home,John,30,19,China,H-555
11940,86,113,Shipped,2021-08-24,Fashion,John,27,10,Germany,F-901
32509,43,150,Not Delivered,2021-10-10,Office,Abdul,33,25,Italy,O-101
27360,96,124,Delivered,2021-11-20,Office,Emma,21,15,Italy,O-901
30877,15,224,Shipped,2021-10-01,Office,Anthony,32,15,India,O-188
48327,98,159,Shipped,2021-09-02,Healthcare,John,35,24,Italy,HC-188
38516,4,122,Not Delivered,2021-08-28,Entertainment,Kristen,25,10,USA,ENT-555
33831,36,109,Not Delivered,2021-08-11,Entertainment,Pablo,22,18,Italy,ENT-630
12202,51,165,Delivered,2021-11-07,Healthcare,Emma,35,22,USA,HC-555
17798,69,222,Delivered,2021-08-03,Home,Sofia,30,21,Germany,H-901
35582,61,154,Not Shipped,2021-07-07,Entertainment,Pablo,30,18,China,ENT-555
44117,33,191,Delivered,2021-10-26,Healthcare,Maria,25,14,India,HC-901
41273,98,129,Shipped,2021-12-21,Healthcare,Anthony,31,11,Kenya,HC-101
45308,45,189,Shipped,2021-11-07,Office,Maria,31,25,Italy,O-101
32657,51,105,Shipped,2021-08-11,Home,John,28,13,USA,H-555
42657,31,135,Not Delivered,2021-09-21,Fashion,Stella,20,25,Singapore,F-630
38302,97,208,Not Delivered,2021-12-14,Fashion,Jacob,26,11,Italy,F-188
15792,49,198,Shipped,2021-07-07,Healthcare,Sofia,32,25,UK,HC-101
22341,67,221,Not Delivered,2021-12-07,Home,John,24,22,UK,H-555
20300,94,239,Shipped,2021-12-07,Fashion,Anthony,35,25,USA,F-630
28696,40,113,Delivered,2021-12-18,Entertainment,Sofia,31,25,UK,ENT-188
13591,47,225,Delivered,2021-08-28,Healthcare,Maria,25,24,Germany,HC-630
16473,95,226,Not Delivered,2021-12-07,Home,Jacob,23,18,Singapore,H-630
17184,69,102,Not Delivered,2021-12-10,Home,Abdul,34,13,Italy,H-901
32961,30,237,Delivered,2021-08-20,Home,Maria,21,19,USA,H-630
12232,84,164,Not Shipped,2021-09-27,Home,Stella,28,19,India,H-101
21261,32,144,Not Shipped,2021-09-20,Healthcare,Emma,27,10,Germany,HC-203
10878,21,169,Shipped,2021-11-20,Office,Kristen,30,18,Singapore,O-901
15906,77,168,Not Delivered,2021-09-27,Healthcare,Kristen,25,25,Singapore,HC-901
16290,22,134,Not Shipped,2021-07-29,Entertainment,Emma,31,20,UK,ENT-555
30817,29,176,Shipped,2021-09-27,Entertainment,Maria,25,16,Germany,ENT-101
40741,15,223,Not Delivered,2021-07-28,Fashion,John,32,24,USA,F-555
39511,30,126,Shipped,2021-10-14,Healthcare,Pablo,21,20,USA,HC-630
18536,67,245,Not Delivered,2021-07-07,Office,Sofia,35,25,Germany,O-188
12567,58,179,Shipped,2021-12-07,Fashion,Abdul,22,19,USA,F-630
22431,49,116,Shipped,2021-07-08,Office,Pablo,20,18,Singapore,O-901
39778,45,216,Shipped,2021-11-15,Fashion,Pablo,22,22,USA,F-630
28248,36,233,Not Shipped,2021-07-16,Home,Sofia,31,25,Germany,H-630
45406,48,222,Shipped,2021-10-04,Office,Maria,30,22,Italy,O-555
29164,37,156,Not Delivered,2021-08-25,Healthcare,Abdul,21,21,USA,HC-203
18286,15,167,Delivered,2021-11-24,Home,Jacob,24,24,Kenya,H-188
38309,81,172,Not Shipped,2021-07-29,Healthcare,Sofia,21,16,India,HC-101
34700,81,204,Not Delivered,2021-12-21,Healthcare,John,22,22,USA,HC-188
47141,41,160,Delivered,2021-11-02,Fashion,Abdul,35,17,Italy,F-188
39877,76,237,Shipped,2021-09-24,Healthcare,John,24,16,USA,HC-101
30755,16,105,Not Delivered,2021-10-02,Entertainment,Abdul,27,19,Singapore,ENT-555
47656,9,212,Not Shipped,2021-11-02,Fashion,Kristen,22,22,Germany,F-101
48329,34,104,Not Shipped,2021-11-15,Home,Abdul,26,17,India,H-555
31817,86,118,Not Delivered,2021-10-29,Healthcare,Sofia,24,21,Singapore,HC-555
12657,63,200,Not Delivered,2021-07-30,Entertainment,Stella,24,23,Germany,ENT-630
22199,32,217,Shipped,2021-12-18,Healthcare,Anthony,25,14,UK,HC-555
19521,53,184,Not Shipped,2021-11-27,Fashion,Sofia,26,20,Kenya,F-101
17824,98,167,Delivered,2021-07-30,Entertainment,Kristen,29,13,Germany,ENT-555
39218,67,146,Not Shipped,2021-07-30,Fashion,Abdul,30,15,Singapore,F-203
39061,4,170,Not Delivered,2021-11-25,Healthcare,Maria,27,15,Germany,HC-555
50161,20,143,Not Delivered,2021-07-04,Healthcare,Maria,29,25,India,HC-188
25103,55,106,Delivered,2021-11-02,Entertainment,Pablo,31,11,UK,ENT-203
18805,1,172,Not Shipped,2021-08-25,Fashion,Anthony,27,11,Singapore,F-901
26152,16,211,Not Delivered,2021-08-14,Home,Sofia,26,14,Germany,H-188
34298,11,112,Not Delivered,2021-07-06,Office,Emma,33,25,India,O-101
28215,22,227,Not Shipped,2021-08-14,Home,Emma,24,16,Germany,H-555
30061,20,155,Delivered,2021-12-08,Fashion,Kristen,31,13,China,F-101
17881,15,161,Not Delivered,2021-10-10,Entertainment,Stella,33,17,UK,ENT-555
21219,6,117,Not Shipped,2021-10-04,Entertainment,Emma,26,23,Kenya,ENT-101
22331,23,113,Not Delivered,2021-11-01,Fashion,John,28,19,Singapore,F-101
17141,85,146,Not Shipped,2021-08-26,Entertainment,Sofia,26,23,China,ENT-101
16088,13,109,Not Delivered,2021-08-06,Healthcare,Kristen,28,16,Italy,HC-555
44432,81,182,Not Delivered,2021-12-13,Entertainment,Emma,30,14,UK,ENT-203
21193,91,210,Not Delivered,2021-12-22,Home,Abdul,31,24,Kenya,H-188
15757,47,102,Shipped,2021-10-24,Home,Anthony,32,19,UK,H-630
34411,19,211,Delivered,2021-12-12,Office,Anthony,34,15,UK,O-630
18540,13,182,Not Delivered,2021-10-25,Fashion,Stella,30,11,China,F-101
50047,37,239,Shipped,2021-10-04,Entertainment,Anthony,21,18,UK,ENT-188
29602,8,234,Shipped,2021-07-28,Entertainment,Maria,29,16,Germany,ENT-188
37855,84,124,Delivered,2021-12-29,Healthcare,Kristen,31,24,UK,HC-901
14771,55,132,Delivered,2021-07-31,Entertainment,Kristen,20,21,India,ENT-101
23621,85,233,Delivered,2021-12-24,Office,Emma,21,14,Germany,O-555
18774,91,247,Not Delivered,2021-07-10,Entertainment,Jacob,24,23,Germany,ENT-555
38215,67,212,Not Delivered,2021-09-12,Home,John,30,23,Kenya,H-101
20753,100,175,Not Delivered,2021-07-10,Fashion,John,35,11,Italy,F-101
46817,77,179,Not Shipped,2021-10-09,Entertainment,Pablo,34,10,Italy,ENT-101
39023,9,115,Not Delivered,2021-09-30,Fashion,John,27,17,UK,F-188
22967,65,191,Delivered,2021-10-10,Fashion,Pablo,31,23,USA,F-101
23391,44,101,Not Shipped,2021-12-10,Healthcare,Emma,23,25,USA,HC-555
33033,85,250,Shipped,2021-11-27,Healthcare,Stella,23,17,USA,HC-101
33929,20,131,Not Shipped,2021-10-19,Healthcare,Stella,26,20,USA,HC-555
40456,15,204,Not Delivered,2021-11-15,Fashion,Jacob,24,21,USA,F-203
41880,46,231,Delivered,2021-07-29,Office,Sofia,25,13,Germany,O-901
42205,60,180,Not Delivered,2021-10-04,Office,Maria,20,22,India,O-630
18355,26,174,Not Shipped,2021-11-25,Entertainment,Sofia,26,14,Italy,ENT-630
41556,74,249,Not Shipped,2021-09-12,Home,Kristen,33,22,India,H-101
44145,90,103,Not Shipped,2021-09-06,Entertainment,Sofia,20,14,UK,ENT-630
29903,92,147,Not Shipped,2021-09-07,Home,Pablo,28,11,Germany,H-101
43534,37,163,Shipped,2021-10-10,Home,Jacob,27,16,Italy,H-101
21320,20,213,Not Delivered,2021-07-03,Healthcare,Emma,20,23,India,HC-101
37701,70,217,Not Shipped,2021-07-11,Office,Stella,31,20,USA,O-101
37779,98,129,Delivered,2021-10-25,Healthcare,Anthony,32,16,Germany,HC-101
19779,8,248,Shipped,2021-09-10,Entertainment,Pablo,34,24,China,ENT-188
23422,14,220,Not Delivered,2021-09-20,Office,Emma,25,18,Kenya,O-630
32623,28,235,Delivered,2021-07-14,Home,Stella,24,19,China,H-901
16042,5,220,Delivered,2021-07-17,Healthcare,Stella,22,22,India,HC-188
49443,59,201,Delivered,2021-10-25,Office,John,23,17,UK,O-101
37097,61,156,Not Delivered,2021-11-01,Home,Abdul,23,24,Kenya,H-555
42340,37,183,Not Delivered,2021-10-12,Office,Abdul,26,20,Kenya,O-188
15515,73,158,Delivered,2021-08-08,Fashion,Anthony,24,24,Germany,F-203
22230,4,230,Not Shipped,2021-11-16,Home,Abdul,21,25,UK,H-203
26644,36,142,Not Delivered,2021-11-23,Office,Kristen,20,19,China,O-203
11343,86,247,Not Shipped,2021-09-02,Home,Sofia,30,10,UK,H-101
13293,34,244,Delivered,2021-12-21,Fashion,Maria,20,17,Singapore,F-203
36433,7,232,Not Shipped,2021-11-11,Home,Anthony,30,25,Singapore,H-630
32948,8,108,Not Delivered,2021-08-08,Fashion,Emma,31,12,India,F-101
31230,27,147,Delivered,2021-12-18,Fashion,Stella,25,21,Germany,F-101
11559,31,162,Delivered,2021-08-14,Office,John,27,18,Kenya,O-101
15137,21,219,Shipped,2021-09-10,Entertainment,John,30,23,Germany,ENT-188
41234,84,109,Not Shipped,2021-12-12,Home,Maria,25,,USA,H-901
33698,76,160,Not Delivered,2021-12-10,Healthcare,Sofia,30,23,Singapore,HC-630
34410,19,107,Not Shipped,2021-12-26,Office,Maria,22,21,Germany,O-101
33133,15,167,Not Shipped,2021-09-06,Fashion,Maria,21,18,UK,F-901
21908,10,171,Not Shipped,2021-10-20,Office,Stella,30,21,Kenya,O-555
27200,38,134,Not Delivered,2021-07-07,Fashion,Jacob,26,23,India,F-630
16019,95,111,Not Delivered,2021-11-13,Home,Abdul,22,14,Kenya,H-901
48104,48,107,Delivered,2021-09-02,Entertainment,Emma,26,16,USA,ENT-555
28405,10,194,Delivered,2021-10-14,Entertainment,Anthony,21,20,UK,ENT-630
33491,84,137,Not Shipped,2021-11-11,Office,Sofia,33,11,Germany,O-101
10728,30,161,Delivered,2021-10-04,Fashion,Anthony,32,15,Singapore,F-630
16402,20,152,Shipped,2021-11-16,Office,Sofia,22,21,India,O-101
10930,11,205,Not Delivered,2021-07-22,Office,Pablo,31,22,Kenya,O-555
30645,32,247,Not Delivered,2021-10-03,Home,Anthony,25,25,Italy,H-203
30256,26,130,Delivered,2021-12-26,Home,Emma,25,17,Germany,H-555
16963,62,220,Not Shipped,2021-10-26,Home,Stella,21,24,Italy,H-203
49026,99,177,Not Delivered,2021-11-23,Home,Emma,21,10,Singapore,H-555
27113,14,201,Shipped,2021-09-20,Office,Abdul,31,18,Kenya,O-188
44176,2,207,Shipped,2021-11-16,Entertainment,Pablo,20,18,USA,ENT-555
13730,27,108,Shipped,2021-10-10,Home,Abdul,33,10,India,H-901
47162,41,167,Not Delivered,2021-10-04,Home,Anthony,33,18,India,H-101
28876,61,237,Not Shipped,2021-10-10,Healthcare,Anthony,22,21,China,HC-101
30383,17,105,Not Delivered,2021-09-13,Healthcare,Anthony,25,10,Kenya,HC-188
20997,88,210,Not Delivered,2021-09-06,Fashion,Sofia,25,21,UK,F-901
31412,76,224,Delivered,2021-08-25,Entertainment,John,33,16,UK,ENT-555
14700,73,113,Delivered,2021-12-18,Entertainment,Kristen,32,22,USA,ENT-901
47624,45,133,Shipped,2021-08-29,Office,Sofia,28,16,Kenya,O-203
40022,94,142,Shipped,2021-08-30,Home,Sofia,25,15,Italy,H-630
14130,96,151,Not Shipped,2021-10-03,Entertainment,Maria,24,21,Italy,ENT-630
38518,93,236,Shipped,2021-10-12,Fashion,Maria,34,23,UK,F-901
13725,29,102,Not Shipped,2021-11-15,Healthcare,Pablo,28,15,Singapore,HC-901
38385,93,160,Delivered,2021-12-08,Fashion,Stella,27,17,USA,F-203
16393,43,141,Shipped,2021-12-29,Fashion,Sofia,24,25,Italy,F-901
27366,81,141,Not Delivered,2021-09-27,Fashion,Jacob,29,25,USA,F-630
33566,13,172,Delivered,2021-07-30,Healthcare,Anthony,25,16,Italy,HC-203
15590,20,206,Not Delivered,2021-11-23,Healthcare,Pablo,23,17,India,HC-630
16443,13,231,Delivered,2021-11-25,Entertainment,Kristen,34,21,China,ENT-630
35923,29,159,Delivered,2021-11-07,Healthcare,John,27,21,Kenya,HC-203
14725,100,181,Not Delivered,2021-10-10,Healthcare,Kristen,22,21,Kenya,HC-901
15493,97,103,Delivered,2021-07-30,Fashion,Kristen,26,23,Kenya,F-555
43148,6,133,Not Delivered,2021-12-30,Fashion,Sofia,33,21,UK,F-203
42753,47,232,Not Delivered,2021-12-21,Healthcare,Kristen,35,24,Italy,HC-101
12691,17,190,Delivered,2021-12-26,Home,Pablo,31,17,India,H-188
23202,83,170,Not Shipped,2021-10-12,Office,Pablo,28,22,China,O-203
41470,17,249,Not Shipped,2021-08-11,Office,Jacob,30,11,Italy,O-901
18806,56,243,Delivered,2021-10-29,Home,Pablo,30,18,Kenya,H-203
20874,98,170,Not Shipped,2021-08-14,Fashion,Emma,33,17,UK,F-630
11988,40,200,Not Shipped,2021-12-13,Fashion,Jacob,20,19,China,F-101
46882,47,221,Not Shipped,2021-10-06,Fashion,Pablo,32,21,China,F-630
16890,17,137,Not Delivered,2021-09-02,Entertainment,Pablo,26,17,UK,ENT-188
22277,37,126,Delivered,2021-09-02,Fashion,Kristen,28,16,India,F-630
37284,73,239,Delivered,2021-10-13,Home,Stella,29,15,Kenya,H-188
21784,42,175,Shipped,2021-10-12,Office,Stella,29,18,Kenya,O-203
20645,51,110,Not Delivered,2021-10-29,Office,Stella,32,19,Italy,O-188
41360,4,105,Delivered,2021-07-29,Fashion,John,23,22,UK,F-555
44837,31,232,Not Delivered,2021-09-10,Entertainment,Abdul,23,11,Singapore,ENT-555
28210,35,170,Delivered,2021-07-15,Healthcare,John,34,16,China,HC-188
41493,89,132,Not Delivered,2021-09-02,Fashion,Sofia,34,14,India,F-630
34670,6,163,Shipped,2021-12-12,Office,Maria,23,22,China,O-188
47683,11,233,Shipped,2021-11-16,Entertainment,Anthony,27,11,China,ENT-630
16822,86,135,Not Delivered,2021-10-19,Office,Anthony,23,21,Singapore,O-555
34034,44,201,Delivered,2021-08-15,Office,Jacob,23,17,Germany,O-555
10462,13,207,Delivered,2021-10-25,Healthcare,Kristen,23,17,China,HC-188
32977,13,210,Not Shipped,2021-09-10,Home,Kristen,22,10,Italy,H-188
36754,97,102,Not Delivered,2021-09-27,Fashion,Jacob,21,21,China,F-188
13076,95,207,Shipped,2021-10-06,Fashion,Kristen,22,19,Germany,F-188
18277,50,111,Delivered,2021-07-17,Home,Jacob,29,18,Italy,H-203
39312,28,219,Delivered,2021-12-18,Entertainment,John,29,14,Germany,ENT-555
22933,50,217,Shipped,2021-07-30,Healthcare,Abdul,27,22,China,HC-101
28978,46,115,Not Shipped,2021-10-02,Home,Maria,33,19,Italy,H-101
42126,42,162,Not Delivered,2021-09-16,Entertainment,John,35,15,Germany,ENT-901
37567,100,116,Delivered,2021-12-04,Office,Emma,23,14,Germany,O-901
35035,11,209,Not Delivered,2021-10-09,Entertainment,Stella,25,21,Kenya,ENT-203
31936,53,166,Shipped,2021-10-26,Healthcare,Emma,26,12,Singapore,HC-203
18985,77,119,Shipped,2021-09-10,Office,Abdul,25,12,Kenya,O-630
45013,97,208,Shipped,2021-12-29,Office,Emma,30,23,Germany,O-203
49977,72,240,Not Delivered,2021-12-08,Home,Emma,32,20,Kenya,H-188
20087,78,241,Not Delivered,2021-09-18,Home,Emma,24,18,Singapore,H-203
24795,52,175,Not Delivered,2021-10-03,Office,Jacob,34,11,India,O-901
21498,100,122,Not Shipped,2021-09-14,Office,Pablo,23,22,UK,O-901
21439,49,156,Shipped,2021-10-29,Fashion,Pablo,33,16,USA,F-188
